id,label,subsystem,effect_size,qvalue,type
MI1PP,Myo-inositol 1-phosphatase,Inositol Phosphate Metabolism,-1.6428243525690558,0.006246227453417287,reaction
EX_met__L_e,L-Methionine exchange,Extracellular exchange,1.6428243525690553,0.006246227453417287,reaction
PMEVKx,Phosphomevalonate kinase,Cholesterol Metabolism,-1.6428243525690376,0.006246227453417287,reaction
PItx,"Phosphate transporter, peroxisome","Transport, Peroxisomal",1.6428243525690376,0.006246227453417287,reaction
DPMVDx,Diphosphomevalonate decarboxylase,Cholesterol Metabolism,-1.6428243525690376,0.006246227453417287,reaction
CO2tp,CO2 peroxisomal transport,"Transport, Peroxisomal",1.6428243525690376,0.006246227453417287,reaction
MEVK1x,Mevalonate kinase (atp),Cholesterol Metabolism,-1.6428243525690298,0.006246227453417287,reaction
CDS,Phosphatidate cytidylyltransferase,Glycerophospholipid Metabolism,-1.6428243525688528,0.006246227453417287,reaction
PSDm_hs,Phosphatidylserine decarboxylase,Glycerophospholipid Metabolism,-1.6428243525687247,0.006246227453417287,reaction
PSFLIPm,Phosphatidylserine flippase,"Transport, Mitochondrial",-1.6428243525687247,0.006246227453417287,reaction
PE_HStm,Phosphatidylethanolamine scramblase,"Transport, Mitochondrial",1.6428243525687247,0.006246227453417287,reaction
3DSPHR,3 Dehydrosphinganine reductase,Sphingolipid Metabolism,-1.6428243525685993,0.006246227453417287,reaction
SMS,Sphingomyelin synthase (homo sapiens),Sphingolipid Metabolism,-1.6428243525685993,0.006246227453417287,reaction
SERPT,Serine C palmitoyltransferase,Sphingolipid Metabolism,-1.6428243525685993,0.006246227453417287,reaction
DSAT,Dihydrosphingosine N-acyltransferase,Sphingolipid Metabolism,-1.6428243525685993,0.006246227453417287,reaction
DGK1,Deoxyguanylate kinase (dGMP:ATP),Nucleotides,1.642824352568454,0.006246227453417287,reaction
CLS_hs,Cardiolipin synthase (homo sapiens),Glycerophospholipid Metabolism,-1.6428243525665585,0.006246227453417287,reaction
PYK,Pyruvate kinase,Glycolysis/Gluconeogenesis,-1.6131274227639176,0.006246227453417287,reaction
PROD2,Proline dehydrogenase,Arginine and Proline Metabolism,-1.5484413530454801,2.4627098918908607e-06,reaction
O2ter,O2  transport  endoplasmic reticulum,"Transport, Endoplasmic Reticular",-1.515578434095642,0.009143836587064573,reaction
OCOAT1m,3-oxoacid CoA-transferase,"Valine, Leucine, and Isoleucine Metabolism",1.4991738705191744,0.0017632152394709162,reaction
RTOT4,R total flux,R Group Synthesis,-1.4898275057486188,0.006246227453417287,reaction
GALt4,Galactose transport via sodium symport,"Transport, Extracellular",-1.433550867610285,0.02870088549653814,reaction
NACASPAH,N-Acetyl-L-aspartate amidohydrolase,Alanine and Aspartate Metabolism,-1.4327993807239956,0.02870088549653814,reaction
NACASPtm,N-acetyl-L-aspartate transport (mitochondria to cytosol),"Transport, Mitochondrial",-1.4327993807239956,0.02870088549653814,reaction
ASPNATm,"Aspartate N-acetyltransferase, mitochondrial",Alanine and Aspartate Metabolism,-1.4327993807239956,0.02870088549653814,reaction
ORETNF2,13-cis-4-oxo-retinoic acid formation (oxidation),Vitamin A Metabolism,-1.4327993807239552,0.02870088549653814,reaction
ALACYSNaEx,L-alanine/L-cysteine Na-dependent exchange (Ala-L in),"Transport, Extracellular",-1.4327993807239432,0.02870088549653814,reaction
RAI4,13-cis-4-oxo-retinoic acid isomerase,Vitamin A Metabolism,1.4327993807239379,0.02870088549653814,reaction
LPS2,Lipase,Triacylglycerol Synthesis,-1.4327993807239354,0.02870088549653814,reaction
ADPT,Adenine phosphoribosyltransferase,Salvage Pathway,-1.3904792405217694,0.01145998960418759,reaction
PGM,Phosphoglycerate mutase,Glycolysis/Gluconeogenesis,1.3754917524101278,0.016972979135632726,reaction
ENO,Enolase,Glycolysis/Gluconeogenesis,-1.3754908503528824,0.016972979135632726,reaction
ARTFR34,R group artificial flux,R Group Synthesis,-1.3749038482523217,0.047926482573762266,reaction
PROD2m,Proline dehydrogenase (m),Arginine and Proline Metabolism,-1.3353969512701749,0.006246227453417287,reaction
NAt,Sodium transport (uniport),"Transport, Extracellular",1.3050760652920115,0.0007689026139343518,reaction
ASPTAm,Aspartate transaminase,Alanine and Aspartate Metabolism,-1.3017899272373556,0.006246227453417287,reaction
ASPGLUm,Aspartate-glutamate mitochondrial shuttle,"Transport, Mitochondrial",1.2963374561042436,0.006246227453417287,reaction
ASPTA,Aspartate transaminase,Alanine and Aspartate Metabolism,1.1374778038288473,0.006246227453417287,reaction
PSSA1_hs,Phosphatidylserine synthase homo sapiens,Glycerophospholipid Metabolism,-1.1337233308745158,0.004268147262057999,reaction
MDH,Malate dehydrogenase,Citric Acid Cycle,-1.065515996175376,0.011124251411637963,reaction
RADH4,Retinal dehydrogenase (NADPH),Vitamin A Metabolism,-1.0631736392450346,0.02870088549653814,reaction
DURIK1,Deoxyuridine kinase (ATP:Deoxyuridine),Nucleotides,-0.9977421214548653,0.006246227453417287,reaction
DURIPP,Deoxyuridine phosphorylase,Nucleotides,0.9977421214548653,0.006246227453417287,reaction
CHOLt4,"Choline, sodium cotransport","Transport, Extracellular",-0.9554474604141724,0.004268147262057999,reaction
DHCRD1,Dihydroceramide desaturase,Sphingolipid Metabolism,-0.9260483604627824,0.005569225448050853,reaction
ARGt5r,ARGtiDF,"Transport, Extracellular",-0.9196119174385566,0.0049944413026586166,reaction
CHOLtu,Choline uniport,"Transport, Extracellular",0.903444608368714,0.005569225448050853,reaction
ARTFR42,R group artificial flux,R Group Synthesis,0.9002120179361569,0.005569225448050853,reaction
TYRCBOX,L-Tyrosine carboxy-lyase,Tyrosine metabolism,-0.8988927969855807,0.006376034210182609,reaction
HPACtr,Hydroxyphenylacetate transport via diffusion,"Transport, Extracellular",-0.8988927969855807,0.006376034210182609,reaction
4HOXPACDOX_NADP,4HOXPACDOX LPAREN NADP RPAREN ,Tyrosine metabolism,-0.8988927969855807,0.006376034210182609,reaction
TYROXDAc,Tyramine:oxygen oxidoreductase(deaminating)(flavin-containing) (cytosol),Tyrosine metabolism,-0.8988927969855807,0.006376034210182609,reaction
EX_4hphac_e,4 hydroxyphenylacetate exchange,Extracellular exchange,-0.8988927969855807,0.006376034210182609,reaction
CITtam,Citrate transport  mitochondrial,"Transport, Mitochondrial",0.8795341905818488,0.047071432523527156,reaction
EX_ocdca_e,Octadecanoate (n-C18:0) exchange,Extracellular exchange,0.8467230459628848,0.006246227453417287,reaction
FACOAL180,Fatty acid  CoA ligase  octadecanoate ,Fatty acid activation,-0.8467230459628848,0.006246227453417287,reaction
CPK1,Adenylate kinase,Nucleotides,-0.8432602906102307,0.006246227453417287,reaction
TRDR,Thioredoxin reductase (NADPH),Nucleotides,-0.8305481122470436,0.012563297111217701,reaction
GK1,Guanylate kinase (GMP:ATP),Nucleotides,-0.8305481122470436,0.012563297111217701,reaction
RNDR2,Ribonucleoside-diphosphate reductase (GDP),Nucleotides,-0.8305481122470436,0.012563297111217701,reaction
NCCt,Na+-Cl- cotransport,"Transport, Extracellular",0.8213692243240797,0.011425835405126292,reaction
HISt4,L-histidine transport in via sodium symport,"Transport, Extracellular",0.8084260987978258,0.006246227453417287,reaction
CYSASNNaEx,L-cysteine/L-asparagine Na-dependent exchange (Cys-L in),"Transport, Extracellular",0.8084260987978238,0.006246227453417287,reaction
