ReactionID,RankProduct,RankProductRank,Diff(HFD-SCD)
MALSO3tm,1.000000001,1,1.4537041329179774
FUMSO3tm,2.000000001,2,-1.3574191767939996
FUMm,3.0000000010000005,3,-1.1977801734091809
FUM,4.000000001,4,0.8690920043278694
EX_co2_e,5.500000001,5,-0.8230706794519986
CO2t,5.500000001,6,0.8230706794519986
ARTPLM1,7.000000001,7,0.7535520070756375
DESAT16_2,8.000000000999998,8,0.752533986460519
O2t,9.500000000999998,9,-0.5659643982726759
EX_o2_e,9.500000000999998,10,0.5659643982726759
RTOT4,11.500000001,11,0.5624417762623717
ARTFR41,11.500000001,12,0.5624417762623717
FUMAC,15.000000001,13,-0.4883271724661301
TYRTA,15.000000001,14,-0.4883271724661301
MACACI,15.000000001,15,-0.4883271724661301
34HPPOR,15.000000001,16,-0.4883271724661301
HGNTOR,15.000000001,17,-0.4883271724661301
EX_ala__L_e,18.000000000999997,18,-0.4090679272653522
TYRt4,19.500000000999997,19,-0.388730568398966
EX_tyr__L_e,19.500000000999997,20,0.388730568398966
PROD2m,21.500000001,21,0.387719794542317
P5CRxm,21.500000001,22,0.387719794542317
H2Otm,23.000000000999997,23,-0.3838986015913829
ME2,24.000000001000004,24,-0.3721135775445444
ALAtN1,25.000000000999997,25,0.3574147124919669
ALATA_L,26.000000000999993,26,0.3384024552157236
EX_h_e,27.000000001,27,0.3268376752868765
SO4t4_3,28.000000001000004,28,-0.296744436175395
ACACt2,29.500000001000004,29,0.2864917488898429
EX_acac_e,29.500000001000004,30,-0.2864917488898429
EX_h2o2_e,31.500000000999997,31,0.2798756285924415
H2O2t,31.500000000999997,32,-0.2798756285924415
LDH_D,33.000000001,33,0.277966349073779
ALR2,34.500000001,34,-0.2739832098408319
ACTLMO,34.500000001,35,-0.2739832098408319
ACETONEt2m,37.500000001000004,36,0.2634980022957826
ACETONEt2,37.500000001000004,37,0.2634980022957826
ADCim,37.500000001000004,38,-0.2634980022957826
EX_acetone_e,37.500000001000004,39,-0.2634980022957826
PIt2m_2,40.000000001,40,-0.2506487773656639
EX_thr__L_e,41.50000000099999,41,-0.2457536490150418
THRGLNexR,41.50000000099999,42,0.2457536490150418
2HCO3_NAt,43.00000000099999,43,0.2430239996091481
MALtm,44.00000000099999,44,-0.2408360715511378
H2O2syn,45.000000001,45,0.2376195006261885
PROt4_2_r,46.000000001,46,-0.2293263655601141
PROt2r,47.000000001000004,47,0.2286326132140833
GLNtN1,48.000000001,48,0.2260073758165743
SERDGLYexR,49.50000000099999,49,-0.2121307551804497
SERDGLNexR,49.50000000099999,50,0.2121307551804497
ALADGLYexR,51.500000001,51,0.2113542935320296
CYSGLUexR,51.500000001,52,-0.2113542935320296
ACACt2m,53.00000000099999,53,-0.2031260689152451
EX_hdcea_e,55.00000000100002,54,0.1900922101981472
FACOAL161,55.00000000100002,55,-0.1900922101981472
HDCEAt,55.00000000100002,56,-0.1900922101981472
STRDNCt,58.00000000099998,57,0.1836313454157699
EX_strdnc_e,58.00000000099998,58,-0.1836313454157699
FACOAL184,58.00000000099998,59,0.1836313454157699
EX_nh4_e,60.50000000100002,60,0.179638392184797
KCC2t,60.50000000100002,61,-0.179638392184797
EX_lac__D_e,62.500000001,62,-0.177966349073779
D_LACt2,62.500000001,63,0.177966349073779
PYK,64.50000000099999,64,-0.1749924084855173
