ReactionID,ReactionName,Subsystem,GroupA,GroupB,MeanA,MeanB,Diff(A-B),TestStat,PValue,FDR_BH
EX_acetone_e,Acetone exchange,Extracellular exchange,KD,WD,0.06110233407902029,0.0,0.06110233407902029,78.0,0.3593173383295707,1.0
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,Type IIIA glycolipid exchange,Extracellular exchange,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,Type IIIA glycolipid exchange,Extracellular exchange,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,Type IIIA glycolipid exchange,Extracellular exchange,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,Type IIIA glycolipid exchange,Extracellular exchange,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,Type IIIA glycolipid exchange,Extracellular exchange,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acgalfucgalacgalfuc12gal14acglcgalgluside_hs_e,Type IIIA glycolipid exchange,Extracellular exchange,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,Type IIIAb exchange,Extracellular exchange,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,Type IIIAb exchange,Extracellular exchange,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,Type IIIAb exchange,Extracellular exchange,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,Type IIIAb exchange,Extracellular exchange,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,Type IIIAb exchange,Extracellular exchange,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
EX_acgalfucgalacgalfucgalacglcgal14acglcgalgluside_hs_e,Type IIIAb exchange,Extracellular exchange,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
DM_avite2_c,Alpha-Tocotrienol demand,Intracellular demand,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
DM_avite2_c,Alpha-Tocotrienol demand,Intracellular demand,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
DM_avite2_c,Alpha-Tocotrienol demand,Intracellular demand,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
DM_avite2_c,Alpha-Tocotrienol demand,Intracellular demand,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
DM_avite2_c,Alpha-Tocotrienol demand,Intracellular demand,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
DM_avite2_c,Alpha-Tocotrienol demand,Intracellular demand,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
DM_bvite_c,Beta-tocopherol demand,Intracellular demand,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
DM_bvite_c,Beta-tocopherol demand,Intracellular demand,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
DM_bvite_c,Beta-tocopherol demand,Intracellular demand,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
DM_bvite_c,Beta-tocopherol demand,Intracellular demand,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
DM_bvite_c,Beta-tocopherol demand,Intracellular demand,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
DM_bvite_c,Beta-tocopherol demand,Intracellular demand,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
EX_4mptnl_e,4-methylpentanal Exchange,Extracellular exchange,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
EX_4mptnl_e,4-methylpentanal Exchange,Extracellular exchange,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
EX_4mptnl_e,4-methylpentanal Exchange,Extracellular exchange,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
EX_4mptnl_e,4-methylpentanal Exchange,Extracellular exchange,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
EX_4mptnl_e,4-methylpentanal Exchange,Extracellular exchange,KD,SCD,0.0,0.0,0.0,222.0,1.0,1.0
EX_4mptnl_e,4-methylpentanal Exchange,Extracellular exchange,KD,WD,0.0,0.0,0.0,72.0,1.0,1.0
DM_core5_g,"Demand for Core5, Golgi Apparatus",Intracellular demand,SCD,WD,0.0,0.0,0.0,222.0,1.0,1.0
DM_core5_g,"Demand for Core5, Golgi Apparatus",Intracellular demand,HFD,SCD,0.0,0.0,0.0,703.0,1.0,1.0
DM_core5_g,"Demand for Core5, Golgi Apparatus",Intracellular demand,HFD,KD,0.0,0.0,0.0,228.0,1.0,1.0
DM_core5_g,"Demand for Core5, Golgi Apparatus",Intracellular demand,HFD,WD,0.0,0.0,0.0,228.0,1.0,1.0
