PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,SampleID,Group,Dataset
24.888506147096173,-2.949530225465879,-18.420110615396542,-11.745738013238139,-0.8122521992457731,8.491031006894074,-1.671554653008841,-3.3132348563353777,1.568764883493765,-0.03719624834411079,-2.2584549135572827,-5.68276439282367,2.812827314865578,7.355292266087821,-1.5679869885436544,11.224622453333994,2.15236237603935,-5.005499698247635,4.274268899520409,3.007763773912325,SCD_GSE248297_LFD_5_Flux,SCD,GSE248297
0.5530021408934391,2.545696620365524,0.4300585969287347,1.2178225215232135,-2.5624571498649042,2.6847584193374407,-0.4260831333684004,1.9112628650287404,3.3927605308425477,2.3720151634833235,-1.6422338278304616,-1.1586465240346815,3.252027739443581,-1.2047757475504908,1.5502301872546698,2.9951699617463623,-1.5086472860311995,-1.1498946202486144,0.029626045822699728,-1.4007470837203904,HFD_GSE101657_HFD_0_Flux,HFD,GSE101657
-2.5339303771049684,-3.77796485440487,2.580393442493636,-5.5422716137260295,4.673940515310601,9.60616271471681,-3.2749618594839616,-1.6142754580055658,2.1492570946345895,-4.830096212950468,2.295734655609547,-5.041009461748051,1.320917975114707,-3.199518073982035,-2.525141761415034,-4.438599118319988,3.0214321462175366,3.1190102180330164,8.069876063975089,-3.155653423658136,HFD_GSE101657_HFD_1_Flux,HFD,GSE101657
-2.4859750582642772,-5.863148217713897,2.335421931279981,-0.6630055411399328,-1.2964298673005938,2.8046326750862227,-3.158847418081781,5.6266317430544355,-3.3678302129126307,1.6991551908039024,-3.155933439422919,2.4859777170252175,0.7122135618768927,-0.462387707618502,6.582077889253954,-1.4561979153201985,-10.702258962751957,0.8486558650422965,7.268567885471788,4.517515345827367,HFD_GSE101657_HFD_2_Flux,HFD,GSE101657
0.9850241497118011,-1.06257540797631,6.31901963923142,-7.724025683182111,12.177150268856389,1.2865414767841374,-5.935475537237901,-5.265658042542969,-4.764351175797761,4.617635089263567,4.147276034825204,-0.6530011266294696,-4.103353648637058,-16.362507068648675,-6.203582998639888,2.200800826865481,-8.350001386432814,2.882207284566755,-2.819164542958284,-14.868389511974456,HFD_GSE101657_HFD_3_Flux,HFD,GSE101657
-0.5318615960894961,0.9242771411926306,4.225453124415173,-0.9662796388778833,2.9434585104441733,1.9929414449204113,-6.66244000527845,1.2365972929927553,3.198258602218182,-0.029308339118116047,-2.0446753459723324,-0.4236056864400095,1.6175289737661867,0.1860806230567239,-0.8998311593637773,3.1872131220768227,0.579141118786697,1.6967203466143486,5.978669702107467,-1.2879009420472571,HFD_GSE101657_HFD_4_Flux,HFD,GSE101657
-8.31361642793728,-6.782788613357475,-14.569294771513743,-2.7429912008668254,3.698173767211424,-10.173918552392799,-0.9294528570106031,-2.2437204004056097,17.55259712503851,-4.498857656110285,-11.51448311575679,10.319660403417847,-0.34783090740364686,6.073852794620483,-3.4752072242686327,1.7546875698873394,-0.7344359182734483,-5.019904813465203,-8.561730166368294,5.446721166737136,HFD_GSE101657_HFD_5_Flux,HFD,GSE101657
-0.2881412791125424,-5.4409232359916,1.1568598501835328,-3.1111319092936616,-2.5661773411251634,-1.9925738765609404,3.6463717468647796,-0.0994733897616225,-2.0616343925738674,-2.0679563563180627,4.898454206372498,0.0006427982401609347,-0.28967575562889286,5.346647859198428,-4.68465947482034,2.0871478542642974,1.9557319113240799,-3.270275394337507,1.8641025668402729,1.4330353874941044,HFD_GSE159090_GSM4819134_HFD_Male_Flux,HFD,GSE159090
0.693401694738305,7.122057092191396,2.676765585047407,-3.6764724351127205,-4.206085441928197,-1.5761703739926374,-1.4766003376857986,-1.4745910970373919,1.4879698541262927,-2.2973542439699206,-0.5438099482803227,-2.1002192181942614,-1.6275494820732617,0.595492454503987,0.3373233192249164,-1.2920797675006992,3.3249114194638625,-2.251041862482907,0.4465521257726513,-2.538783534167941,HFD_GSE159090_GSM4819140_HFD_Male_Flux,HFD,GSE159090
-0.7960994430532493,9.754608599955704,6.252972767571341,-5.283733023221893,-8.416434631409606,1.4877889741901111,0.4433192062959459,1.4081974849062386,-1.9520531648423716,-2.965848046556878,1.9227033336852846,-2.6748139002489255,-0.760160217557685,1.8616117781440253,-1.901111681340215,2.0344351148141953,4.475172265626547,-4.6840060401704,2.2749131382645404,-4.377762545457363,HFD_GSE159090_GSM4819143_HFD_Male_Flux,HFD,GSE159090
1.6845719101006777,6.391713061966719,6.73441630019195,-1.940519633627303,-2.2077108639024843,-2.4726901559491403,4.110752408525769,-10.056186497348977,4.292093305003354,7.818958317078489,1.8853269248858389,-4.104446376724536,-4.304317608736144,4.404967945137021,-0.9496126616802044,-7.438692704714147,-0.6630801530121746,-2.808646441215235,-2.5031952191558062,0.5344994741418793,HFD_GSE159090_GSM4819146_HFD_Male_Flux,HFD,GSE159090
1.0090910478230581,2.163475515512248,7.691690125833846,-5.507770077635724,-5.041958181548394,-0.9624274769427338,4.525341566388107,2.4449084375957018,7.455141210224159,7.15540095911866,11.292184937834822,-5.4322161929350825,0.5915076151619034,-1.7287947283296237,3.910243048948505,5.169620408202618,-3.7207547151616667,-7.286228542447945,0.8216329211181731,7.294448968557702,HFD_GSE159090_GSM4819157_HFD_Male_Flux,HFD,GSE159090
0.27257541460993856,2.265703884260764,4.439012599781027,-2.6288820552932464,-3.692839630524192,-2.391152628553621,-0.18753882248611894,-2.841899619791029,3.8625858337008894,1.3108514486757603,2.4384778465988797,-5.719839695994128,0.05205151301094189,-2.3557227950477078,-0.7229988652568606,-1.3312652393850612,-0.5453680484492011,-0.5160505964065724,-0.520270750847146,3.3101701947810023,HFD_GSE159090_GSM4819163_HFD_Male_Flux,HFD,GSE159090
