ReactionID,ReactionName,Subsystem,SCD_MeanFlux,SCD_StdFlux,SCD_N,SCD_GSE101657_Control_SCD_0_Flux,SCD_GSE101657_Control_SCD_1_Flux,SCD_GSE101657_Control_SCD_2_Flux,SCD_GSE101657_Control_SCD_3_Flux,SCD_GSE101657_Control_SCD_4_Flux,SCD_GSE159090_GSM4819135_SCD_Male_Flux,SCD_GSE159090_GSM4819136_SCD_Male_Flux,SCD_GSE159090_GSM4819149_SCD_Male_Flux,SCD_GSE159090_GSM4819150_SCD_Male_Flux,SCD_GSE159090_GSM4819161_SCD_Male_Flux,SCD_GSE159090_GSM4819166_SCD_Male_Flux,SCD_GSE159090_GSM4819171_SCD_Male_Flux,SCD_GSE159090_GSM4819179_SCD_Male_Flux,SCD_GSE159090_GSM4819186_SCD_Male_Flux,SCD_GSE159090_GSM4819194_SCD_Male_Flux,SCD_GSE159090_GSM4819199_SCD_Male_Flux,SCD_GSE159090_GSM4819200_SCD_Male_Flux,SCD_GSE160646_GSM4876390_SCD_1w_Flux,SCD_GSE160646_GSM4876394_SCD_1w_Flux,SCD_GSE160646_GSM4876401_SCD_1w_Flux,SCD_GSE160646_GSM4876404_SCD_1w_Flux,SCD_GSE160646_GSM4876405_SCD_1w_Flux,SCD_GSE160646_GSM4876407_SCD_1w_Flux,SCD_GSE160646_GSM4876408_SCD_1w_Flux,SCD_GSE188344_NCD_1_Flux,SCD_GSE188344_NCD_2_Flux,SCD_GSE188344_NCD_3_Flux,SCD_GSE188344_NCD_4_Flux,SCD_GSE246221_Batch9_SCD_only32w_1_Flux,SCD_GSE246221_Batch9_SCD_only32w_2_Flux,SCD_GSE246221_Batch9_SCD_only32w_3_Flux,SCD_GSE246221_Batch9_SCD_only32w_4_Flux,SCD_GSE248297_LFD_1_Flux,SCD_GSE248297_LFD_2_Flux,SCD_GSE248297_LFD_3_Flux,SCD_GSE248297_LFD_4_Flux,SCD_GSE248297_LFD_5_Flux,HFD_MeanFlux,HFD_StdFlux,HFD_N,HFD_GSE101657_HFD_0_Flux,HFD_GSE101657_HFD_1_Flux,HFD_GSE101657_HFD_2_Flux,HFD_GSE101657_HFD_3_Flux,HFD_GSE101657_HFD_4_Flux,HFD_GSE101657_HFD_5_Flux,HFD_GSE159090_GSM4819134_HFD_Male_Flux,HFD_GSE159090_GSM4819140_HFD_Male_Flux,HFD_GSE159090_GSM4819143_HFD_Male_Flux,HFD_GSE159090_GSM4819146_HFD_Male_Flux,HFD_GSE159090_GSM4819157_HFD_Male_Flux,HFD_GSE159090_GSM4819163_HFD_Male_Flux,HFD_GSE159090_GSM4819167_HFD_Male_Flux,HFD_GSE159090_GSM4819177_HFD_Male_Flux,HFD_GSE159090_GSM4819184_HFD_Male_Flux,HFD_GSE159090_GSM4819189_HFD_Male_Flux,HFD_GSE159090_GSM4819197_HFD_Male_Flux,HFD_GSE159090_GSM4819202_HFD_Male_Flux,HFD_GSE160646_GSM4876384_HFD_1w_Flux,HFD_GSE160646_GSM4876386_HFD_1w_Flux,HFD_GSE160646_GSM4876389_HFD_1w_Flux,HFD_GSE160646_GSM4876393_HFD_1w_Flux,HFD_GSE160646_GSM4876396_HFD_1w_Flux,HFD_GSE160646_GSM4876400_HFD_1w_Flux,HFD_GSE160646_GSM4876406_HFD_1w_Flux,HFD_GSE160646_GSM4876412_HFD_1w_Flux,HFD_GSE188344_HFD_1_Flux,HFD_GSE188344_HFD_2_Flux,HFD_GSE188344_HFD_3_Flux,HFD_GSE188344_HFD_4_Flux,HFD_GSE246221_Batch9_HFD_only32w_1_Flux,HFD_GSE246221_Batch9_HFD_only32w_2_Flux,HFD_GSE246221_Batch9_HFD_only32w_3_Flux,HFD_GSE248297_HFD_1_Flux,HFD_GSE248297_HFD_2_Flux,HFD_GSE248297_HFD_3_Flux,HFD_GSE248297_HFD_4_Flux,HFD_GSE248297_HFD_5_Flux,KD_MeanFlux,KD_StdFlux,KD_N,KD_GSE101657_KD_0_Flux,KD_GSE101657_KD_1_Flux,KD_GSE101657_KD_2_Flux,KD_GSE101657_KD_3_Flux,KD_GSE101657_KD_4_Flux,KD_GSE101657_KD_5_Flux,KD_GSE101657_KD_6_Flux,KD_GSE248297_KD_1_Flux,KD_GSE248297_KD_2_Flux,KD_GSE248297_KD_3_Flux,KD_GSE248297_KD_4_Flux,KD_GSE248297_KD_5_Flux,WD_MeanFlux,WD_StdFlux,WD_N,WD_GSE159090_GSM4819145_WD_Male_Flux,WD_GSE159090_GSM4819155_WD_Male_Flux,WD_GSE159090_GSM4819156_WD_Male_Flux,WD_GSE159090_GSM4819158_WD_Male_Flux,WD_GSE159090_GSM4819164_WD_Male_Flux,WD_GSE159090_GSM4819173_WD_Male_Flux,WD_GSE159090_GSM4819174_WD_Male_Flux,WD_GSE159090_GSM4819181_WD_Male_Flux,WD_GSE159090_GSM4819183_WD_Male_Flux,WD_GSE159090_GSM4819192_WD_Male_Flux,WD_GSE159090_GSM4819196_WD_Male_Flux,WD_GSE159090_GSM4819201_WD_Male_Flux,Diff(HFD-SCD),Ratio(HFD/SCD),Diff(KD-SCD),Ratio(KD/SCD),Diff(WD-SCD),Ratio(WD/SCD)
ADNt5,Adenosine transport (1:2 Na/Adn cotransport),"Transport, Extracellular",0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_o2_e,O2 exchange,Extracellular exchange,-5.2698811100203145,1.478829961269421,37,-4.088217863627024,-4.804530910307128,-5.766011902638607,-6.450437068485654,-6.874852522315322,-6.016392741722477,-6.976151624919259,-6.244400307083597,-7.223068627737152,-7.954595708695638,-6.464937350316373,-6.342227659519192,-5.97148539728993,-6.803609749034735,-6.187810963362688,-6.074691380379887,-6.980879458607942,-5.839082475976951,-6.483212787673161,-6.219281947921942,-7.271855760120664,-8.246908889897206,-5.197154143413186,-4.5088402476749545,-7.698904464337302,-7.523002509495003,-8.677342071688042,-7.634856475924963,-6.012914801216778,-9.217852087117668,-7.374302446859765,-7.539105334169895,-7.805300319605635,-7.442514002252112,-7.675389933617499,-9.19656340531596,-7.226206334648332,-4.784375323843409,2.6133815866050214,38,-8.038720625522156,-6.78334213274646,-5.575820461511038,-7.311341677454688,-6.825989356329469,-6.363925617518752,-4.466248026712742,-8.016157232489748,-6.23843848092046,-6.738797579265153,-6.581300803075549,-6.203350272596816,-7.765192698290768,-8.0622731442481,-5.302645114977412,-4.906576433307046,-6.292402310443428,-5.794941257899913,-5.918709873942619,-6.156230675328137,-5.702156562097734,-5.285467042851486,-5.191091969907141,-8.106738030791123,-8.214848984950036,-8.586256867538237,-4.964496833775372,-5.173447600105593,-5.097448536187773,-5.100026282784594,-4.940654007269456,-5.234005689127414,-5.394522503475691,-5.7110583581955465,-4.778519071448145,-5.461056366578907,-6.06050847724003,-5.5896734334500024,-4.3165533194530346,2.269390506483232,12,-4.1981097291796186,-6.686841924521612,-7.121150962757096,-6.809882073413839,-5.78438720192132,-5.942882724917476,-6.315982572160458,-5.352909155093288,-5.093515678548197,-6.1152351222949095,-5.785214206324281,-4.649923142112058,-6.511308639274428,1.1246445868238084,12,-7.8833827753870445,-5.755957887392356,-7.097540946180474,-7.224590026199973,-7.8416265300623955,-7.449672056544973,-6.102905588851755,-9.236687894776459,-5.781859521317739,-8.712058780140584,-6.90864747005589,-5.6327825123048925,0.4855057861769056,0.9078715864662188,0.95332779056728,0.8190988049511378,-1.2414275292541133,1.2355703104748206
ADNtl,Adenosine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACtg,"Acetate transport, Golgi apparatus","Transport, Golgi Apparatus",0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADA,Adenosine deaminase,Purine Catabolism,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAe,"Adenosine deaminase, extracellular",Nucleotides,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADNtm,"Equilibrative nucleoside transporter, mitochondrial","Transport, Mitochondrial",0.0019987664876682,0.0016139244640913,37,0.0021071156530967,0.0022005796336757,0.0020109176577393,0.0064414703832084,0.0022100744031532,0.0021962175865493775,0.002289863256407377,0.0022139539467068772,0.002249466916704377,0.0022557448187555773,0.002167928873737877,0.0022159149381899773,0.0021766251811828775,0.0022350363016713773,0.002244583165309477,0.002217313840935877,0.0022186242348690775,0.0027454256962879814,0.002699344405136081,0.006986906419081281,0.002710447115591581,0.002770169905211381,0.002714059038502481,0.003907059231124781,0.002550472243225639,0.0066668026716614395,0.002550472243225639,0.002550472243225639,0.0032644493267980027,0.0036261333462794024,0.0027118744866592025,0.0027118744866592025,0.002432024058231734,0.002432024058231734,0.002432024058231734,0.007499256196382034,0.002432024058231734,0.0022645517176885,0.002104705216911,38,0.0022258842209665,0.0048432269698111,0.0022192494794378,0.0065740962671754,0.0021969375085916,0.0020390908053561,0.0021624379857130773,0.0021667770640712773,0.0021476224108528774,0.006286499735202578,0.006391987283219477,0.0063623798510797774,0.0021739189248405773,0.0021671537765576773,0.006462463813460978,0.0021758812086730773,0.006208985284150577,0.002172944723880677,0.002726266629099981,0.0026783664778167807,0.002671176149288081,0.0026545479592359807,0.0026910065350370807,0.0027251214401730808,0.0026453315814576814,0.002740805838954581,0.002550472243225639,0.002550472243225639,0.002550472243225639,0.002550472243225639,0.0029468603163016025,0.0027118744866592025,0.0033911971578071023,0.002432024058231734,0.002432024058231734,0.002432024058231734,0.002432024058231734,0.002432024058231734,0.0019007255567081,0.0014903169081614,12,0.0021498184767414,0.0021364672248616,0.0020982874554668,0.0020914664175311,0.0062233294299467,0.0022273916733747,0.0022090589748769,0.0031395675398038342,0.003274378013833134,0.003555191604827334,0.0034318461021607344,0.002432024058231734,0.0033128064851714,0.0018175362421121,12,0.0022034643345562772,0.0021953358394272773,0.006429447998184178,0.002286573449050777,0.002203308552610977,0.006432716857098578,0.002204287725886377,0.0022136218867513774,0.006381152918398777,0.002208188345060077,0.0022130338567397773,0.0022290545927675775,0.0002657852300202,1.1329746273649852,-9.80409309600846e-05,0.9509492817115376,0.0013140399975032,1.657425469134592
ADCim,"Acetoacetate decarboxylation (irreversible), mitochondrial",Propanoate Metabolism,0.0849553509326906,0.1751510681392507,37,0.5292627447760963,0.0,0.0,0.7053755275437439,0.0,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.556692443916737,0.049277352268580925,0.049277352268580925,0.049277352268580925,0.049277352268580925,0.049277352268580925,0.049277352268580925,0.3997040911437651,0.16914453592709477,0.24167461830990397,0.03631823592709488,0.02275398646660861,0.3585199449590192,0.24552811012826362,0.13066630383041802,0.06051338742423061,0.09378707084843561,0.06051338742423061,0.06051338742423061,0.06051338742423061,0.0842889749106644,0.1983266172898533,38,0.0,0.0,0.0,0.0,0.0,0.0,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.5786556530803507,0.048338374199527766,0.048338374199527766,0.6275183584190582,0.048338374199527766,0.7550634053592246,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.049277352268580925,0.049277352268580925,0.049277352268580925,0.049277352268580925,0.049277352268580925,0.049277352268580925,0.049277352268580925,0.6624117518274336,0.03631823592709488,0.03631823592709488,0.03631823592709488,0.03631823592709488,0.06562857524140671,0.02275398646660861,0.02275398646660861,0.06051338742423061,0.4690809117233926,0.06051338742423061,0.38269562713661753,0.06051338742423061,0.0611023340790202,0.2026535159550562,12,0.0,0.0,0.0,0.0,0.0,0.0,0.7332280089482435,0.06051338742423061,0.06051338742423061,0.06051338742423061,0.06051338742423061,0.06051338742423061,0.0149374941151942,0.049542063288241,12,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.048338374199527766,0.22758830358185836,-0.0006663760220262,0.992156161846164,-0.0238530168536703,0.7192287879160414,-0.0700178568174964,0.1758275841489163
ADPGLC,ADPglucose diphosphatase,Nucleotides,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EX_o2s_e,Superoxide anion exchange,Extracellular exchange,0.4192907332690379,0.4910817067025699,37,0.8121317867210633,0.0,0.0,1.8491445676481495,0.0,0.5551992833898862,0.3044487428042532,0.00031748615454874063,0.05231884184399634,0.8846480872044027,0.6166472496422026,0.00031748615454874063,0.9754219320869534,0.00031748615454874063,0.00031748615454874063,1.0452798296483192,0.9009666410819044,0.005505620699610109,1.204901058319974,0.9122008179025597,0.005505620699610109,1.4392829936033442,0.28668954798219415,1.161503339972275,0.46319745102052823,0.7840903660576826,0.8330969071844474,1.0491854044271611,0.5895350201345929,0.7854693250444686,0.5895350201345929,0.5895350201345929,0.3823230335554211,0.9609563415458185,0.3823230335554211,0.8740154998848073,0.3823230335554211,0.51281562292742,0.5934853979687231,38,1.2898668625007277,1.1103121955077,0.4047878844825343,0.8293332920806539,0.6960573693593324,0.0,0.00031748615454874063,1.1018106772572012,0.00031748615454874063,1.4023152959100853,1.2649163337413842,0.00031748615454874063,1.6977289300068938,1.3404379934477249,1.737985933900548,0.00031748615454874063,1.0640966509591105,0.00031748615454874063,0.005505620699610109,0.005505620699610109,0.005505620699610109,0.21722493320463662,0.49813462868015634,1.5857128756450602,0.9988088363787403,1.0468232340837955,0.46319745102052823,0.46319745102052823,0.46319745102052823,0.46319745102052823,0.5895350201345929,0.5895350201345929,0.5895350201345929,1.1269240734390784,0.3823230335554211,0.3823230335554211,0.5518549291997665,0.6985803487029884,0.2375036975938356,0.3824549077011309,12,0.0,0.0,0.8140008946711743,0.8615301107312144,0.0,0.0,0.9981001702091,0.3823230335554211,0.3823230335554211,0.3823230335554211,0.5587362290699599,0.3823230335554211,0.668408396798318,0.6187232029057402,12,0.7931415479942583,0.00031748615454874063,0.01200023963036334,1.3916854360625612,0.2532440200574819,1.0007268270166623,0.3151858012942738,1.547272367305738,0.00031748615454874063,1.6396410606670677,1.0708608369423467,0.00031748615454874063,0.093524889658382,1.223054988427681,-0.1817870356752023,0.5664415613041344,0.24911766352928,1.5941406374174256
ADPMAN,ADPmannose diphosphatase,Nucleotides,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADPRDP,ADPribose diphosphatase,Nucleotides,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADEt,Adenine transport via diffusion,"Transport, Extracellular",0.0115631325194948,0.0351699257225515,37,0.0030521250975158,0.0031875062572635,0.0029127837587856,0.0081092305348357,0.003201259286992,0.008612954421315266,0.008748598755231065,0.008638645270270966,0.010985676474735065,0.008699178715238365,0.011450247760714165,0.008641485736721966,0.008584575118996665,0.010950343332472266,0.008683011229337366,0.008643512026154066,0.010910158635574266,0.009303507504686576,0.011445479530508878,0.013541552938968877,0.009252841560526777,0.009339349116400077,0.009258073376136877,0.010453096322932677,0.01026136883225614,0.013178997909658142,0.01035422960526574,0.010168425125706341,-0.006228650385845823,0.09388521219017948,-0.005407491867731223,-0.005538971690218423,-0.005925701078239737,0.19178442102495566,-0.005918579761309237,-0.002292616493133737,-0.005597911378849037,0.0043478627871004,0.0036791771008506,38,0.0061178090558071,0.0113135419106489,0.0060995735692422,0.0148502908341328,0.0060382494554335,0.0029535921362428,0.008564025181315866,0.008570310270574866,0.008542565045612566,0.012679999873661165,0.012801852366234266,0.012767651747557266,0.008580655147688165,0.009234839352508765,0.013558681882428666,0.008583497486089166,0.012590460119930466,0.010798313045033366,0.009275755886154277,0.009206373242780078,0.009850123707452777,0.009171872479502177,0.009224682174148078,0.009274097097344676,0.009158522695932977,0.009296815711337477,0.00893982484018554,0.009114142633741341,0.009177373912073341,0.00907938347291214,0.009815164846288978,-0.006580267610950423,-0.006244336414089523,-0.006158896881898737,-0.006811855627010037,-0.006813776908472137,-0.006440339532958537,-0.0064032521663217375,0.0047980751131412,0.0034672155194521,12,0.0059087435103164,0.0052311076293577,0.0057671112791174,0.0057483637596997,0.0140579401693238,0.0061219522659117,0.0060715651218587,-0.007121094103327137,-0.006925823174278737,-0.005058951131900337,-0.005397964377108638,-0.007555850171419737,0.0050029113466826,0.0018071343942336,12,0.010873039849354366,0.008611677223968366,0.012845124596728267,0.008743833519120666,0.008623225578216567,0.012848900574216166,0.008624643895870265,0.008638164286456366,0.012789337198485266,0.011560900307651166,0.008637312533894565,0.011618250873322966,-0.0072152697323944,0.3760108067077963,-0.0067650574063536,0.4149459590328945,-0.0065602211728121,0.4326605561092869
ADEtl,Adenine facilated transport from lysosome,"Transport, Lysosomal",0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADPRDPm,ADPribose diphosphatase (mitochondrial),Nucleotides,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGDC,N-acetylglucosamine-6-phosphate deacetylase,Aminosugar Metabolism,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADPRIBt,ADPribose transport,"Transport, Extracellular",0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
